text1,text2,label
"What are some examples of tasks performed in CI?
","CD could be either Continuous Delivery or Continuous Deployment. Both take an application following CI and make it available for use. In Continuous Delivery, an application deployment is triggered manually whereas in Continuous Deployment the process occurs automatically without the involvement of a person.

A more in depth discussion may be found with Martin Fowler's Continuous Integration article.

On Slate, there are three primary CI/CD style tools in use:

GitLab Runners

Jenkins

OpenShift Pipelines

GitLab Runners",4.092879951526649
"What are some examples of tasks performed in CI?
","Most users will find batch jobs an easy way to use the system, as they allow you to ""hand off"" a job to the scheduler, allowing them to focus on other tasks while their job waits in the queue and eventually runs. Occasionally, it is necessary to run interactively, especially when developing, testing, modifying or debugging a code.",4.014117471824146
"How do I set the output directory for the Swift/T workflow?
","The suggested directory structure is to have a outer directory say swift-work that has the swift source and shell scripts. Inside of swift-work create a new directory called data.

Additionally, we will need two terminals open. In the first terminal window, navigate to the swift-work directory and invoke the data generation script like so:

$ ./gendata.sh

In the second terminal, we will run the swift workflow as follows (make sure to change the project name per your allocation):",4.3303568422430105
"How do I set the output directory for the Swift/T workflow?
","$ module load imagemagick # for convert utility
$ export WALLTIME=00:10:00
$ export PROJECT=STF019
$ export TURBINE_OUTPUT=/gpfs/alpine/scratch/ketan2/stf019/swift-work/cross-facility/data
$ swift-t -O0 -m lsf workflow.swift

If all goes well, and when the job starts running, the output will be produced in the data directory output.txt file.",4.171401115576284
"How do I set the output directory for the Swift/T workflow?
","This example demonstrates a continuously running cross-facility workflow. The idea is that there is a science facility (eg. SNS at ORNL) that produces scientific data to be processed by the remote compute facility (eg. OLCF at ORNL). The data is continuously arriving in a designated directory at the compute facility from science facility. The workflow picks data from that directory and does the processing to the data to produce some output. The Swift source file workflow.swift looks as follows:

import files;
import io;",4.15271261303729
"How do I generate random strings for the SECRET_TOKEN values in the secret-token.yaml file?
","Replace <name-of-your-app> with the name value you put in your values.yaml file.

Replace <your-choice> with strings of your choice (the access-key length should be at least 3, and the secret-key must be at least 8 characters). These will be the SECRET_TOKEN values.

Once your secret-token.yaml file is set, you can apply it to your Marble project/namespace with this command (assumes you are logged into Marble's CLI):

$ oc apply -f secret-token.yaml

You should get output similar to this:

secret ""rprout-test-minio-access-key"" created
secret ""rprout-test-minio-secret-key"" created",4.198171508507088
"How do I generate random strings for the SECRET_TOKEN values in the secret-token.yaml file?
","name: <name-of-your-app>-secret-key
  stringData:
    SECRET_TOKEN: <your_choice>",4.154327678677739
"How do I generate random strings for the SECRET_TOKEN values in the secret-token.yaml file?
","These are the root credentials referenced here.

To establish these credentials in our Marble project, allowing our MinIO deployment to use them, we need to create a secret-token.yaml file and apply it to our project.

Create this example secret-token.yaml file locally:",4.114279045196193
"What is the main purpose of the Red Hat OpenShift GitOps operator?
","From the release notes:

Red Hat OpenShift GitOps is a declarative way to implement continuous deployment for cloud native applications. Red Hat OpenShift GitOps ensures consistency in applications when you deploy them to different clusters in different environments, such as: development, staging, and production.",4.521309536716159
"What is the main purpose of the Red Hat OpenShift GitOps operator?
","In addition to multiple operators, Red Hat OpenShift GitOps provides RBAC roles and bindings, default resource request limits, integration with Red Hat SSO, integration with OpenShift cluster logging as well as cluster metrics, ability to manage resources across multiple OpenShift clusters with a single OpenShift GitOps instance, automatic remediation if resource configuration changes from desired configuration, and promotion of configurations from dev to test/staging to production.

Resources

Installation

Configuration

Multiple Project Management

Application Deployment",4.466453319162415
"What is the main purpose of the Red Hat OpenShift GitOps operator?
","To foster collaboration, discussion, and knowledge sharing, the CNCF GitOps Working Group held GitOpsCon North America 2021 with sessions concerning GitOps in general practice as well as specific tools. Additionally, there are two awesome lists where one may find more information concerning GitOps and tools:

Awesome Argo

Awesome GitOps

The former is curated by one of the committers to the ArgoCD project while the latter is curated by Weaveworks. The remainder of this document is focused solely on the use of the Red Hat OpenShift GitOps operator.",4.284352377101384
"How does Crusher handle page faults in GPU kernels?
","On Pascal-generation GPUs and later, this automatic migration is enhanced with hardware support. A page migration engine enables GPU page faulting, which allows the desired pages to be migrated to the GPU ""on demand"" instead of the entire ""managed"" allocation. In addition, 49-bit virtual addressing allows programs using unified memory to access the full system memory size. The combination of GPU page faulting and larger virtual addressing allows programs to oversubscribe the system memory, so very large data sets can be processed. In addition, new CUDA API functions introduced in CUDA8 allow",4.298277778896245
"How does Crusher handle page faults in GPU kernels?
","The accessibility of memory from GPU kernels and whether pages may migrate depends three factors: how the memory was allocated; the XNACK operating mode of the GPU; whether the kernel was compiled to support page migration. The latter two factors are intrinsically linked, as the MI250X GPU operating mode restricts the types of kernels which may run.",4.240774064398295
"How does Crusher handle page faults in GPU kernels?
","The accessibility of memory from GPU kernels and whether pages may migrate depends three factors: how the memory was allocated; the XNACK operating mode of the GPU; whether the kernel was compiled to support page migration. The latter two factors are intrinsically linked, as the MI250X GPU operating mode restricts the types of kernels which may run.",4.240774064398295
